dropdown_value,dropdown_text,document_link
Torrice,Torrice,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f992ebfc76f1e2cec1256f3b004d2bf4?OpenDocument
Torri in Val di Pesa,Torri in Val di Pesa,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1ed4e89070945d94c1256f40005bccc5?OpenDocument
Torrebelvicino,Torrebelvicino,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6710a4db161b2ea1c1256f3b004d2b4d?OpenDocument
Torre Orsaia,Torre Orsaia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/548cf72819a3206bc1256f3b004d2bde?OpenDocument
Torre Maina (Maranello),Torre Maina (Maranello),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3393c1bb94b00831c1256f3b004d2bd3?OpenDocument
Torre Inferiore,Torre Inferiore,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/548cf72819a3206bc1256f3b004d2bde?OpenDocument
Torre di Piancastello,Torre di Piancastello,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/095f19259b407f4dc1256fa400490b63?OpenDocument
Torre del Greco,Torre del Greco,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2df12bd6ab9f436ac1256fac004702c6?OpenDocument
Torre Alfina (Acquapendente),Torre Alfina (Acquapendente),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/10f77f14aefc46a1c1256f3b004d2b5c?OpenDocument
Torre,Torre,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3393c1bb94b00831c1256f3b004d2bd3?OpenDocument
Tornano (Mercato Saraceno),Tornano (Mercato Saraceno),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/32e29ab9bbef23b6c1256f3b004d2b3a?OpenDocument
Torino,Torino,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2365ef41e669bd10c1256f3b004d273f?OpenDocument
Torgiano,Torgiano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/185f15db020a90bdc1256f3b004d271f?OpenDocument
Torcellum,Torcellum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6139310d86e20ad2c1256f40003d03b0?OpenDocument
Torcello,Torcello,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6139310d86e20ad2c1256f40003d03b0?OpenDocument
Topolo (Dubrovnik),Topolo (Dubrovnik),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cc3eb608c5e06124c1256fac00470152?OpenDocument
Tongum,Tongum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f90a58a579e81ca0c1256f3b004d26d0?OpenDocument
Tonda (Montaione),Tonda (Montaione),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/01548815d33db1ecc1256f3b004d26e3?OpenDocument
Tonco,Tonco,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f90a58a579e81ca0c1256f3b004d26d0?OpenDocument
Ton,Ton,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b2c79a5063574be5c1256f3b004d26bf?OpenDocument
Tolmezzo,Tolmezzo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/09872a2832244665c1256f3b004d262b?OpenDocument
Tollegno,Tollegno,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/51c9fec3c3d0b521c1256f3b004d2621?OpenDocument
Tolfa,Tolfa,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ebefd43e39c3616cc1256f3b004d25f6?OpenDocument
Tolentinum,Tolentinum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6c6c2ba608889598c1256f3b004d25a8?OpenDocument
Tolentino,Tolentino,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6c6c2ba608889598c1256f3b004d25a8?OpenDocument
Tolegnum,Tolegnum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/51c9fec3c3d0b521c1256f3b004d2621?OpenDocument
Toirano,Toirano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bcbbba6edf8e7a67c1256f3b004d259d?OpenDocument
Tofia,Tofia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/941ca84c40d94dd0c1256fa400490c10?OpenDocument
Todiano (Preci),Todiano (Preci),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0039b2bc835c8aafc1256f40003d00d3?OpenDocument
Todi,Todi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6760d353fe4fbd9ec1256f3b004d24fa?OpenDocument
Tocco da Casauria,Tocco da Casauria,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/788ff9dd28c537b8c1256f3b004d24dc?OpenDocument
Tocco,Tocco,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/788ff9dd28c537b8c1256f3b004d24dc?OpenDocument
Tivoli,Tivoli,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/55312b1e3a8088a2c1256f3b004d24aa?OpenDocument
Tivenia,Tivenia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/369f1a2488ddfe41c1256f40003cfedc?OpenDocument
Tivegna (Follo),Tivegna (Follo),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/369f1a2488ddfe41c1256f40003cfedc?OpenDocument
Tisana,Tisana,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b4bf5c51ecd49054c1256fa3005ee671?OpenDocument
Tirolo,Tirolo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f6dbde76f2a9230dc1256f3b004d246a?OpenDocument
Tirol,Tirol,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f6dbde76f2a9230dc1256f3b004d246a?OpenDocument
Tirano,Tirano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3393a62d18a48416c1256f3b004d2432?OpenDocument
Tiphernum Tyberinum,Tiphernum Tyberinum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5e9927a8dd9087f0c1256f9a0054c56f?OpenDocument
Tione di Trento,Tione di Trento,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bf9ab4df9c5973a9c1256f3b004d2400?OpenDocument
Tione degli Abruzzi,Tione degli Abruzzi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c61840e4d5d5450ec1256f3b004d23f2?OpenDocument
Tino,Tino,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c6846750228704fcc1256fa3005faec4?OpenDocument
Tillium,Tillium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c556f503b7e7337ac1256fa40048d928?OpenDocument
Tilium,Tilium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1fe6f475fa4dff70c1256f3b004d218c?OpenDocument
Tignale,Tignale,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/591e4bab03dc6ed1c1256f3b004d23dc?OpenDocument
Tifernum,Tifernum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5e9927a8dd9087f0c1256f9a0054c56f?OpenDocument
Tierno (Mori),Tierno (Mori),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/094bebb3ccc57387c1256f40005bcca1?OpenDocument
Tiene,Tiene,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4e0cff86491c9d43c1256f3b004d2370?OpenDocument
Ticinum,Ticinum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/edbb5853e8901fd2c1256fa40048f0ce?OpenDocument
Ticineto,Ticineto,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8d2f503af4998721c1256f3b004d23cb?OpenDocument
Tiarno di Sotto,Tiarno di Sotto,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0987361c7e54b065c1256f3b004d23a5?OpenDocument
Thyonum,Thyonum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bf9ab4df9c5973a9c1256f3b004d2400?OpenDocument
Thun,Thun,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b2c79a5063574be5c1256f3b004d26bf?OpenDocument
Thos,Thos,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b2c79a5063574be5c1256f3b004d26bf?OpenDocument
Thonon-les-Bains,Thonon-les-Bains,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/014c3fdc5af6a189c1256f3b004d2391?OpenDocument
Thon,Thon,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b2c79a5063574be5c1256f3b004d26bf?OpenDocument
Tholentinum,Tholentinum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6c6c2ba608889598c1256f3b004d25a8?OpenDocument
Thione,Thione,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bf9ab4df9c5973a9c1256f3b004d2400?OpenDocument
Thierno,Thierno,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/094bebb3ccc57387c1256f40005bcca1?OpenDocument
Thiene,Thiene,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4e0cff86491c9d43c1256f3b004d2370?OpenDocument
Thermae,Thermae,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/54c86681afc77d49c1256f3b004d2238?OpenDocument
Theanum,Theanum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ad0a3cb687beaa4bc1256f3b004d212e?OpenDocument
Thavon,Thavon,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b22ee2afd0132290c1256f3b004d2120?OpenDocument
Thavodo,Thavodo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/705831ddddb8b1f5c1256f3b004d2112?OpenDocument
Thaium,Thaium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8d8a626664692b00c1256f3b004d1f68?OpenDocument
Thaio,Thaio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8d8a626664692b00c1256f3b004d1f68?OpenDocument
Thabia,Thabia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7fd2992fdf7f7669c1256f3b004d1f2b?OpenDocument
Teuti,Teuti,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/296b9d4448ae433ec1256fa400490ced?OpenDocument
Terzorio,Terzorio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cc92337588f34449c1256f3b004d2365?OpenDocument
Tersatto (Fiume),Tersatto (Fiume),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9344c85454224b2cc1256f40003cfc63?OpenDocument
Terregnuol,Terregnuol,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cba86cb9d5e34986c1256f3b004d233a?OpenDocument
Terre Arnolfe,Terre Arnolfe,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/06736198c83d8e03c1256fa3005fcd54?OpenDocument
Terranuova Bracciolini,Terranuova Bracciolini,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bb862603317a9ff0c1256f3b004d2345?OpenDocument
Terranova Pausania,Terranova Pausania,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b4e9684a3813fb26c1256fa40048cdc7?OpenDocument
Terranova di Sicilia,Terranova di Sicilia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/48cdcd00e5b4d8cec1256fa2005a31d9?OpenDocument
Terranolfa,Terranolfa,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/06736198c83d8e03c1256fa3005fcd54?OpenDocument
Terragnolo,Terragnolo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cba86cb9d5e34986c1256f3b004d233a?OpenDocument
Terracina,Terracina,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b936a536f14f1cebc1256f3b004d231e?OpenDocument
Terra degli Schiavoni,Terra degli Schiavoni,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c747e28b3ec179cac1256fac00403b54?OpenDocument
Terni,Terni,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9736f2c63d0a80eac1256f3b004d2257?OpenDocument
_dahin4rd2dog2ggr1dlo6up35dpn6ua8_,Termón (Campodenno),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ad54e35f678805d9c1256f40005bcc78?OpenDocument
Termini Imerese,Termini Imerese,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/54c86681afc77d49c1256f3b004d2238?OpenDocument
Terlago,Terlago,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/75c1a1aff6715961c1256f3b004d2220?OpenDocument
Terlacum,Terlacum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/75c1a1aff6715961c1256f3b004d2220?OpenDocument
Tergestum,Tergestum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b47f05324d31c8b8c1256f3b004d359f?OpenDocument
Tergeste,Tergeste,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b47f05324d31c8b8c1256f3b004d359f?OpenDocument
Terdona,Terdona,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e072254115dead11c1256f3b004d2c47?OpenDocument
Terchate,Terchate,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bf570551f5004d36c1256f3b004d2edd?OpenDocument
Tercatum,Tercatum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bf570551f5004d36c1256f3b004d2edd?OpenDocument
Tercata,Tercata,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bf570551f5004d36c1256f3b004d2edd?OpenDocument
_rahin4os5_,Tercà,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bf570551f5004d36c1256f3b004d2edd?OpenDocument
Terani,Terani,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9736f2c63d0a80eac1256f3b004d2257?OpenDocument
Teramum,Teramum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2c36f92c35f3ba9cc1256f3b004d21f0?OpenDocument
Teramo,Teramo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2c36f92c35f3ba9cc1256f3b004d21f0?OpenDocument
Tenerano (Fivizzano),Tenerano (Fivizzano),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/eada567c40b0e121c1256f40003d047d?OpenDocument
Tenda,Tenda,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/16f485515a34be84c1256f3b004d21e2?OpenDocument
Telvum,Telvum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f9bdf793c39e2e83c1256f3b004d21c9?OpenDocument
Telve Inferiore,Telve Inferiore,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f9bdf793c39e2e83c1256f3b004d21c9?OpenDocument
Telve di Sopra,Telve di Sopra,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cc9f3ef26aec2e61c1256f3b004d21d5?OpenDocument
Telve,Telve,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f9bdf793c39e2e83c1256f3b004d21c9?OpenDocument
Telvana,Telvana,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7ecb917bc9cfb272c1256f3b004d21ad?OpenDocument
Teglio Veneto,Teglio Veneto,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bda5a97d5da4c571c1256f3b004d21a2?OpenDocument
Teglio,Teglio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1fe6f475fa4dff70c1256f3b004d218c?OpenDocument
Tegianum,Tegianum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7b25bc45b317a8fac1256f3b004d2176?OpenDocument
Teggiano,Teggiano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7b25bc45b317a8fac1256f3b004d2176?OpenDocument
Techena,Techena,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d2cb8dd7ea407938c1256f3b004d213b?OpenDocument
Tecclena,Tecclena,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d2cb8dd7ea407938c1256f3b004d213b?OpenDocument
Tecchiena (Alatri),Tecchiena (Alatri),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d2cb8dd7ea407938c1256f3b004d213b?OpenDocument
Teano,Teano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ad0a3cb687beaa4bc1256f3b004d212e?OpenDocument
Tayegio,Tayegio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f7f0b4ff60ff4f4dc1256f3b004d1f90?OpenDocument
Tavon (Predaia),Tavon (Predaia),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b22ee2afd0132290c1256f3b004d2120?OpenDocument
Tavodo (San Lorenzo Dorsino),Tavodo (San Lorenzo Dorsino),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/705831ddddb8b1f5c1256f3b004d2112?OpenDocument
Tavernole (San Mauro di Saline),Tavernole (San Mauro di Saline),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f9aaff5a18cac582c1256f3b004d2ef9?OpenDocument
Tavernole sul Mella,Tavernole sul Mella,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/74c84c85231521fec1256f3b004d2104?OpenDocument
Taverna,Taverna,
Tavagnasco,Tavagnasco,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1437b04ddcf20ce2c1256f3b004d20cf?OpenDocument
Tavagnaschum,Tavagnaschum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1437b04ddcf20ce2c1256f3b004d20cf?OpenDocument
Taurinum,Taurinum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2365ef41e669bd10c1256f3b004d273f?OpenDocument
Tassullo,Tassullo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5246365c7d92c59ec1256f3b004d20b3?OpenDocument
Tarzo,Tarzo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f4296a07af6bbc29c1256f3b004d209d?OpenDocument
Tarvisium,Tarvisium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/853a3e7f19487daec1256f3b004d327c?OpenDocument
Tartium,Tartium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f4296a07af6bbc29c1256f3b004d209d?OpenDocument
Tarsatica,Tarsatica,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9344c85454224b2cc1256f40003cfc63?OpenDocument
Tarracina,Tarracina,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b936a536f14f1cebc1256f3b004d231e?OpenDocument
