"comune1921","circondario1921","provincia1921","regione1921","fascist_violence","fascist_branch","fascist1921_vv","fascist1921restr","fascist1924_vv","deportations_d","depo_pop_cap1","large_donors","foots_pop6m","excess_mf1918","rain1919","psu1913_vv","psu1919_vv","psu1920d","psu1921_vv","psu1924_vv","strike_agr_1920","z_red_scare_index","lpop1911","sh_pop_1911_be6","larea","centre_alt","max_alt","ard_vol_pop6m","army_suppliers_d","cruent_d","veterans74_95","veterans96_00","dlab","shcrop","landlord_ass","ind_workers","ind_firms","literacy","elites","bourgeoisie","ownfarm_lots1885","nazi_occ_duration","viol_crimes1874","crime1874","lpop2","lpop3","lpop4","ppi1919_vv","fascist1919_vv","nationalist1919_vv","pnf1921_vv","pnf1921_d","ppi1921_vv","off_fascist1924_vv","ppi1924_vv","traditional1919_vv","traditional1921_vv","traditional1924_vv","casualties_pop6m","draft_foots_pop6m","draftres_foots_pop6m","arditi_pop6m","volunt_pop6m","ard_vol_d","ass_memb1900s_pop","ass1900s_d","agrstrike1913_4","indstrike1913_4","agrstrikers1913_4","indstrikers1913_4","fascist_murders","political_violence","other_violence","mlarge1885","jewish_pop1911","monuments1921d","monuments1921_pop","volunteers1866d","volunteers1866_pop","z_fascism_index","no_south","psu_cand1913","salo","KZ","geometry","veterans","province_fe","fascist_spread_21","fascist_spread_24"
"acquasanta","ascolipiceno","ascolipiceno","marche",0,0,0.0525742471218109,0.0525742471218109,0.994173347949982,0,0,0,0.0293359123170376,NA,1,0,0,0,0,0.00218499638140202,0,-1.05090260505676,8.95415687561035,0.163565889000893,9.53184413909912,392,2073,0.000322372652590275,1,1,0.227753862738609,0.128931939601898,0.197104945778847,0.0755126625299454,0,0.02689746953547,0.00852197036147118,0.486782729625702,0.0161640532314777,0.0431845597922802,1,406,4.2830080986023,8.56601619720459,80.1769256591797,717.916748046875,6428.33935546875,0.182051286101341,0,0,0,0,0.251173704862595,0.994173347949982,0.00364166055805981,0.817948698997498,0.693904638290405,0,0.0377176031470299,0.0135396514087915,0.0277240481227636,0.000322372652590275,0,1,0,0,0,0,0,0,0,0,0,0,0.000206449156394228,0,0,1,0,0.324753105640411,1,0,1,0,c(13.3999996185303, 42.7700004577637),0.356685802340508,"ascolipiceno",0.0525742471218109,0.941599100828171
"acquavivacollecroce","larino","campobasso","abruzzi",0,0,0,0,0.782178223133087,0,0,0,0.0319444462656975,NA,1,0,0,0,0,0.0148514853790402,0,-1.05090260505676,7.59186172485352,0.15035317838192,8.0989465713501,405,557,0,0,1,0.26503574848175,0.137811005115509,0.352405726909637,0.0195058509707451,0,0,0,0.261111110448837,0.00936280936002731,0.0306892059743404,1,158,3.5378246307373,7.82837772369385,57.6363639831543,437.567321777344,3321.95043945312,NA,0,0,0,0,0,0.782178223133087,0.00495049497112632,NA,1,0.198019802570343,0.0430555567145348,0.0097222225740552,0.0263888891786337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019352875824552,1,0.504540860652924,0,0.504540860652924,-0.308732748031616,0,0,1,0,c(14.7399997711182, 41.8699989318848),0.40284675359726,"campobasso",0,0.782178223133087
"acquavivadellefonti","baridellepuglie","baridellepuglie","puglie",0,1,0.0266268122941256,NA,0.979601323604584,0,0,0,0.0247513297945261,NA,1,0.277956753969193,0.295552372932434,1,0.460222005844116,0.0101993512362242,1,1.26177322864532,9.2997236251831,0.161408320069313,9.48044395446777,297,450,0,0,1,0.226938903331757,0.128820329904556,0.353330492973328,0.00558625301346183,0,0.0797923505306244,0.0198038835078478,0.501272261142731,0.0268990211188793,0.0549517273902893,0,127,0.262501627206802,7.48129653930664,86.48486328125,804.285278320312,7479.630859375,0.171688184142113,0,0,0,0,0.154486581683159,0.97821044921875,0.0101993512362242,0.412721186876297,0.327674746513367,0.00139082060195506,0.0289151053875685,0.0101781170815229,0.0240573678165674,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000177951325895265,0,0,0,0,1.29944324493408,0,1,0,0,c(16.8400001525879, 40.8800010681152),0.355759233236313,"baridellepuglie",0.0266268122941256,0.952974511310458
"acquavivadisernia","isernia","campobasso","abruzzi",0,0,0,0,0.97183096408844,0,0,0,0.0326797403395176,NA,1,0,0,0,0.060606062412262,0.0281690135598183,0,-1.05090260505676,6.61069583892822,0.173620462417603,7.19668674468994,610,1132,0,0,1,0.26503574848175,0.137939929962158,0.220572143793106,0.0125058619305491,0,0,0,0.735294103622437,0.01125527638942,0.0656557753682137,1,179,2.70837712287903,10.9174890518188,43.7012977600098,288.89599609375,1909.80358886719,NA,0,0,0,0,0.00757575780153275,0.97183096408844,0,NA,0.931818187236786,0,0.0457516349852085,0.0130718955770135,0.0326797403395176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136769187520258,0,0,0,0,-0.0103870034217834,0,0,1,0,c(14.1499996185303, 41.6699981689453),0.402975678443909,"campobasso",0,0.97183096408844
"acquavivapicena","ascolipiceno","ascolipiceno","marche",0,0,0.0145314438268542,0.0145314438268542,0.656028389930725,0,0,0,0.0434372052550316,NA,1,0,0.0563847422599792,0,0.175542399287224,0.264184385538101,0,-0.95494419336319,7.91607809066772,0.160525351762772,7.64060401916504,360,367,0,0,1,0.227753862738609,0.129450231790543,0.285341680049896,0.251434534788132,0,0.0316114127635956,0.011565150693059,0.474976390600204,0.0281690135598183,0.0537297837436199,1,406,2.16057395935059,5.09895420074463,62.6642913818359,496.055419921875,3926.8134765625,0.470978438854218,0,0,0,0,0.674556195735931,0.656028389930725,0.076241135597229,0.472636818885803,0.135369926691055,0,0.0613786578178406,0.0141643062233925,0.0406043455004692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000206449156394228,0,0,1,0,-0.424263477325439,1,0,1,0,c(13.8000001907349, 42.9300003051758),0.357204094529152,"ascolipiceno",0.0145314438268542,0.641496946103871
"aderno","catania","catania","sicilia",0,0,NA,NA,0.969830751419067,0,0,0,0.0197133980691433,0.453488379716873,1,0,0.000832986261229962,0,NA,0,0,-1.04948508739471,10.3121471405029,0.152511954307556,9.0213565826416,562,3274,0.000454924564110115,0,1,0.167225182056427,0.105405777692795,0.415226936340332,0.049757856875658,0,0.0326676443219185,0.00810310710221529,0.337326556444168,0.0270976461470127,0.0470097959041595,0,88,2.24902892112732,4.0891432762146,106.340377807617,1096.59765625,11308.2763671875,0.240733027458191,0,0,NA,NA,NA,0.969830751419067,0,0.507288634777069,NA,0.0301692429929972,0.0233527943491936,0.00841610413044691,0.0188793689012527,0.000454924564110115,0,1,0,1,0,0,0,0,0,0,0,1,0.000398724077967927,0,0,0,0,0.371115744113922,0,0,0,0,c(14.8199996948242, 37.6500015258789),0.272630959749222,"catania",NA,NA
"adrarasanmartino","bergamo","bergamo","lombardia",0,0,0.118101559579372,0.118101559579372,0.461538463830948,0,0,0,0.0434227325022221,NA,0.963154137134552,0.0187793429940939,0.0237388722598553,0,0.0408163256943226,0.0923076942563057,0,-1.010502576828,7.710205078125,0.19632451236248,7.14361763000488,335,1243,0.00127713917754591,0,1,0.275433033704758,0.157314479351044,0.098710410296917,0.0879242569208145,0,0.165482237935066,0.0203045681118965,0.937420189380646,0.0261610262095928,0.14741949737072,0,718,0.785061419010162,6.56087017059326,59.4472618103027,458.3505859375,3533.97705078125,0.810088992118835,0,0,0,0,0.625,0.458974361419678,0.417948722839355,0.166172102093697,0.216082096099854,0.00769230769947171,0.0791826322674751,0.0153256701305509,0.0421455949544907,0.00127713917754591,0,1,0,0,0,0,0,0,0,0,0,1,4.32333217759151e-05,0,0,1,0,-0.139239147305489,1,1,1,0,c(9.94999980926514, 45.7000007629395),0.432747513055801,"bergamo",0.118101559579372,0.343436904251575
"adrarasanrocco","bergamo","bergamo","lombardia",0,0,0.0315260998904705,NA,0.410112351179123,0,0,0,0.0403800457715988,NA,0.964942991733551,0.00709219835698605,0,0,0,0.0505617968738079,0,-1.05090260505676,6.91174745559692,0.15338645875454,6.82328605651855,431,1296,0,0,1,0.275433033704758,0.157569915056229,0.098710410296917,0.0879242569208145,0,0.0178571436554193,0.00595238106325269,0.909738719463348,0.0261610262095928,0.14741949737072,0,718,0.785061419010162,6.56087017059326,47.7722511291504,330.189758300781,2282.18823242188,0.923076927661896,0,0,0,0,0.884848475456238,0.398876398801804,0.5,0.0769230797886848,0.0836254209280014,0.0337078645825386,0.0593824237585068,0.0142517816275358,0.0356294550001621,0,0,0,0,0,0,0,0,0,0,0,0,1,4.32333217759151e-05,0,0,0,0,-0.714145004749298,1,1,1,0,c(9.97000026702881, 45.7000007629395),0.433002948760986,"bergamo",0.0315260998904705,0.378586251288652
"adria","adria","rovigo","veneto",0.227764487266541,1,0.191781178116798,NA,0.708361804485321,1,0.884422898292542,0,0.0250452198088169,0.407249480485916,0.824427962303162,0.247387930750847,0.650788187980652,1,0.371127992868423,0.215538844466209,0,1.09716534614563,9.77349281311035,0.16410431265831,8.69934844970703,4,7,0,1,1,0.306629836559296,0.154894798994064,0.386888265609741,0.0173591878265142,1,0.092293493449688,0.0203045681118965,0.679977715015411,0.0155124654993415,0.0973222479224205,0,717,0.247381880879402,1.44306099414825,95.5211639404297,933.575378417969,9124.2919921875,0.0945853292942047,0,0,0,0,0.139684394001961,0.708361804485321,0.0549100041389465,0.254626452922821,0.235162124037743,0.0061517427675426,0.0317239463329315,0.0121051901951432,0.0235146787017584,0,0,0,0.0302926767617464,1,0,0,0,0,0.227764487266541,0.227764487266541,0,0,0.0001931466977112,0,0,1,0,2.37456202507019,1,1,1,0,c(12.0600004196167, 45.0499992370605),0.46152463555336,"rovigo",0.191781178116798,0.516580626368523
"adro","chiari","brescia","lombardia",0,0,0.0180682875216007,0.0180682875216007,0.606741547584534,0,0,0,0.0425055921077728,NA,0.936225175857544,0,0.0362622030079365,0,0.180769234895706,0.141073659062386,1,-0.22002312541008,8.13622570037842,0.164519906044006,7.23849678039551,271,602,0,0,1,0.152738600969315,0.107929490506649,0.198041647672653,0.104813128709793,0,0.340398997068405,0.006857855245471,0.885906040668488,0.0217900983989239,0.0804027020931244,0,719,0.993541955947876,12.108793258667,66.1981658935547,538.603271484375,4382.19775390625,0.379358440637589,0,0,0,0,0.298717945814133,0.606741547584534,0.24719101190567,0.0237099025398493,0.0844958126544952,0.00499375769868493,0.0544369891285896,0.0186428036540747,0.0417598821222782,0,0,0,0.049765806645155,1,0,0,0,0,0,0,0,1,2.07932625926333e-05,0,0,1,0,-0.481615871191025,1,0,1,0,c(9.96000003814697, 45.6199989318848),0.260668091475964,"brescia",0.0180682875216007,0.588673260062933
"affi","verona","verona","veneto",0,0,0.00754716992378235,0.00754716992378235,0.39508929848671,0,0,0,0.0198675505816936,NA,0.982833445072174,0.714285731315613,0.245283022522926,0,0.298113197088242,0.408482134342194,1,0.135699242353439,6.93049478530884,0.14173997938633,6.89162588119507,191,427,0,0,1,0.270497739315033,0.140667960047722,0.247250333428383,0.150351956486702,0,0.0498084276914597,0.0229885056614876,0.715231776237488,0.021117465570569,0.086009681224823,1,718,0.721038281917572,4.726806640625,48.0317573547363,332.883850097656,2307.0498046875,0.0518867932260036,0,0,0.00754716992378235,1,0.373584896326065,0.39508929848671,0.196428567171097,0.702830195426941,0.320754706859589,0,0.0485651232302189,0.0022075055167079,0.0198675505816936,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00113040977157652,0,0,0,0,-0.874603748321533,1,1,1,0,c(10.789999961853, 45.5499992370605),0.411165699362755,"verona",0.00754716992378235,0.387542128562927
"affori","milano","milano","lombardia",0.061087355017662,0,0.0310872234404087,NA,0.389443963766098,0,0,0,0.0216140355914831,NA,0.805557608604431,0.555907189846039,0.809926450252533,1,0.757522642612457,0.498262524604797,0,1.36799502372742,9.7032060623169,0.154612094163895,6.80350542068481,122,147,0.000140350879519247,1,1,0.26810085773468,0.133176580071449,0.129177361726761,0.0831708535552025,0,0.412436097860336,0.0162881948053837,0.890947341918945,0.0165726020932198,0.104121774435043,0,721,0.173711642622948,2.66357851028442,94.1522064208984,913.578247070312,8864.638671875,0.167279407382011,0.000367647066013888,0,0,0,0.146362841129303,0.384330421686172,0.0812106728553772,0.0198529418557882,0.0650272965431213,0.0193574298173189,0.028631579130888,0.00771929835900664,0.0195087715983391,0.000140350879519247,0,1,0,0,0,0,0,0,0,0.061087355017662,0,1,0.00358210876584053,0,0,1,0,-0.599122822284698,1,1,1,0,c(9.17000007629395, 45.5200004577637),0.401277437806129,"milano",0.0307195763743948,0.358356740325689
"agaro","domodossola","novara","piemonte",0,0,0.0462507158517838,NA,0.816793859004974,0,0,0,0.0487804859876633,NA,0.740416765213013,0.112100645899773,0.0784313753247261,0,0.125541120767593,0.091603048145771,0,-0.917424082756042,4.58496761322021,0.0816326513886452,7.22911405563354,810,2965,0,0,1,0.270783513784409,0.170612007379532,0.127775266766548,0.00317172636277974,0,0,0,0.97560977935791,0.0172179434448481,0.0888083428144455,1,718,1.67539262771606,4.81675386428833,21.0219287872314,96.3848571777344,441.921447753906,0.112745098769665,0,0,0,0,0.337662369012833,0.816793859004974,0.0801526680588722,0.808823525905609,0.490545839071274,0.011450381949544,0.0731707289814949,0.0487804859876633,0.0487804859876633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217040054849349,0,0,0,0,0.00963199883699417,1,1,1,0,c(8.30000019073486, 46.2999992370605),0.44139552116394,"novara",0.0462507158517838,0.770543143153191
"agazzano","piacenza","piacenza","emilia",0,0,0,0,0.685474216938019,0,0,0,0.0349604226648808,NA,0.721703290939331,0.352011501789093,0.582733809947968,0,0.512758195400238,0.136854737997055,1,0.709990382194519,8.12296485900879,0.173539012670517,8.1983642578125,184,314,0.00131926126778126,0,1,0.265586107969284,0.165995687246323,0.252092570066452,0.156819298863411,0,0.0317286662757397,0.01148796454072,0.666886568069458,0.0265878867357969,0.0590841956436634,1,720,0.472143530845642,1.0387157201767,65.9825592041016,535.973999023438,4353.69775390625,0.248920857906342,0,0,0,0,0.189550429582596,0.685474216938019,0.126050427556038,0.16834531724453,0.297691375017166,0.0456182472407818,0.0507915578782558,0.0145118730142713,0.0303430072963238,0.00131926126778126,0,1,0,0,0,0,0,0,0,0,0,1,9.32319089770317e-05,0,0,0,0,-0.460859388113022,1,1,1,0,c(9.53999996185303, 44.9300003051758),0.431581795215607,"piacenza",0,0.685474216938019
"agerola","castellamaredistabia","napoli","campania",0,0,0.29172933101654,0.29172933101654,0.361921101808548,0,0,0,0.0386977903544903,NA,0.85541558265686,0,0,0,0,0.0120068611577153,0,-1.05090260505676,8.32627487182617,0.145001217722893,7.58171987533569,656,1443,0.000614250602666289,0,1,0.123727299273014,0.0806246846914291,0.128091603517532,0.0225881207734346,0,0.0376094803214073,0.0118495617061853,0.504299759864807,0.0318585895001888,0.112525507807732,0,145,1.51745069026947,12.8983306884766,69.3268508911133,577.234436035156,4806.21240234375,0.289608180522919,0,0,0.29172933101654,1,0.305263161659241,0.361921101808548,0.0171526577323675,0.621805787086487,0.403007507324219,0.595197260379791,0.0472972989082336,0.0153562650084496,0.0386977903544903,0.000614250602666289,0,1,0,0,0,0,0,0,0,0,0,0,0.000236866500927135,1,0.242072135210037,0,0.242072135210037,0.694785296916962,0,0,0,0,c(14.539999961853, 40.6199989318848),0.204351983964443,"napoli",0.29172933101654,0.0701917707920074
"aggius","tempiopausania","sassari","sardegna",0,0,0,0,0.602713167667389,0,0,0,0.0320549495518208,NA,1,0,0.157464206218719,0,0.202952027320862,0.00581395346671343,0,-0.78292191028595,8.26307487487793,0.160649821162224,10.2716665267944,514,911,0,0,1,0.165306493639946,0.123735040426254,0.325660228729248,0.0889704823493958,0,0.0159883722662926,0.00872093066573143,0.425872921943665,0.0795085430145264,0.0625617802143097,1,132,0.544959127902985,4.63215255737305,68.2784042358398,564.189575195312,4661.94091796875,0.12269938737154,0,0,0,0,0.0332103334367275,0.602713167667389,0.0310077518224716,0.5644171833992,0.61623615026474,0.344961225986481,0.0377790480852127,0.0143102463334799,0.0309101324528456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000466446275822818,0,0,0,0,-0.591052114963531,0,0,0,0,c(9.06999969482422, 40.9199981689453),0.2890415340662,"sassari",0,0.602713167667389
"agliana","pistoia","firenze","toscana",0,0,0.0267701931297779,NA,0.963734030723572,1,1,0,0.0191652346402407,NA,0.95074337720871,0.14201183617115,0.29939603805542,0,0.311029404401779,0.0214909333735704,1,0.227791547775269,8.57338428497314,0.1593416929245,6.91572332382202,52,56,0,0,1,0.278311103582382,0.15121354162693,0.0649671331048012,0.161201298236847,0,0.0504265390336514,0.016113743185997,0.564432382583618,0.0376221090555191,0.101608738303185,1,550,1.04329681396484,2.53372073173523,73.5029144287109,630.168762207031,5402.67919921875,0.433994829654694,0,0,0,0,0.340441167354584,0.963734030723572,0.0127602415159345,0.266609162092209,0.321759194135666,0.00201477506197989,0.0232720710337162,0.00730104185640812,0.0187089201062918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002465391298756,0,0,0,0,0.129628464579582,1,1,1,1,c(11.0200004577637, 43.9000015258789),0.429524645209312,"firenze",0.0267701931297779,0.936963837593794
"agliano","asti","alessandria","piemonte",0,0,0.0373318567872047,NA,0.864259004592896,0,0,0,0.0356906801462173,NA,0.606886625289917,0.432859390974045,0.134663343429565,0,0.110843375325203,0.0112079698592424,1,-0.0525590218603611,8.11850547790527,0.133194282650948,7.33888816833496,262,283,0,0,1,0.262133926153183,0.140044420957565,0.136988416314125,0.0429858416318893,0,0.0556831210851669,0.0120551092550159,0.919365525245667,0.0318661518394947,0.0765508413314819,1,716,0.834028363227844,4.23964405059814,65.9101333618164,535.091735839844,4344.1455078125,0.763092279434204,0,0,0,0,0.719277083873749,0.864259004592896,0.0136986300349236,0.0972568541765213,0.132547646760941,0.110834367573261,0.0442828834056854,0.0132187707349658,0.0330469273030758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101820577401668,0,0,1,0,0.0334084257483482,1,1,1,0,c(8.25, 44.7799987792969),0.402178347110748,"alessandria",0.0373318567872047,0.826927147805691
"aglie","ivrea","torino","piemonte",0,1,0.0339120775461197,NA,0.195278972387314,0,0,0,0.0134600158780813,NA,0.577620446681976,0.29753914475441,0.354092538356781,0,0.370741486549377,0.109442062675953,0,-0.448289722204208,8.03980255126953,0.0980012863874435,7.19142913818359,318,522,0,0,1,0.206026747822762,0.129688575863838,0.104725852608681,0.0079146595671773,0,0.711743772029877,0.0163701064884663,0.910530507564545,0.0256939679384232,0.0743289738893509,1,720,0.404612571001053,1.01153147220612,64.638427734375,519.68017578125,4178.1259765625,0.0960854068398476,0.330960839986801,0,0,0,0.170340687036514,0.186695277690887,0.0300429183989763,0.218861222267151,0.425005733966827,0.665236055850983,0.0261282660067081,0.00554235931485891,0.0134600158780813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198887486476451,0,0,1,0,0.107183523476124,1,1,1,0,c(7.76999998092651, 45.3600006103516),0.3357153236866,"torino",-0.297048762440681,0.161366894841194
"agna","padova","padova","veneto",0,1,0.0334744080901146,NA,0.418439716100693,0,0,0,0.0375586859881878,NA,0.803109467029572,0.0535714291036129,0.458333343267441,0,0.515951573848724,0.390070915222168,1,0.498279243707657,8.2297773361206,0.16955478489399,7.5411524772644,5,5,0,0,1,0.269479960203171,0.136453822255135,0.372205555438995,0.0237030684947968,0,0.0318506322801113,0.00549148814752698,0.486250847578049,0.0164757762104273,0.0947510302066803,0,720,1.47549891471863,6.75623226165771,67.7292327880859,557.396545410156,4587.24951171875,0.453333348035812,0,0,0,0,0.343234330415726,0.418439716100693,0.161938533186913,0.0883333310484886,0.107339672744274,0.0106382975354791,0.0435949042439461,0.0160965789109468,0.0355466119945049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133819063194096,0,0,1,0,0.455743879079819,1,1,1,0,c(11.9700002670288, 45.1699981689453),0.405933782458305,"padova",0.0334744080901146,0.384965308010578
"agnadello","crema","cremona","lombardia",0.457665890455246,0,0.00653956411406398,NA,0.87827718257904,0,0,0,0.0420081950724125,NA,0.857030749320984,0.411552339792252,0.595588207244873,1,0.619389593601227,0.0580524355173111,0,1.00322306156158,7.68937110900879,0.145080089569092,7.10987949371338,95,104,0,0,1,0.246758565306664,0.143021166324615,0.33674082159996,0.00881940312683582,0,0.134899914264679,0.0200174059718847,0.674180328845978,0.0360793769359589,0.0885949060320854,0,718,0.844594597816467,5.32744264602661,59.1264266967773,454.645050048828,3495.9345703125,0.330882340669632,0,0,0,0,0.240574508905411,0.876404523849487,0.043071161955595,0.073529414832592,0.133496344089508,0.00561797758564353,0.0502049177885056,0.022540982812643,0.0409836061298847,0,0,0,0,0,0,0,0,0,0,0.915331780910492,0.457665890455246,1,7.6378149969969e-05,0,0,0,0,1.00385761260986,1,1,1,0,c(9.56999969482422, 45.4300003051758),0.389779731631279,"cremona",0.00653956411406398,0.871737618464977
"agnona","varallo","novara","piemonte",0,0,0.0209413897246122,NA,0.469026535749435,0,0,0,0.0166666675359011,NA,0.560119271278381,0.397058814764023,0.538461565971375,0,0.5,0.230088502168655,0,-0.134521022439003,6.22455835342407,0.116831682622433,6.83625936508179,355,1386,0,0,1,0.270783513784409,0.170600146055222,0.0652861222624779,0.00237116659991443,0,0.0693069323897362,0.0148514853790402,0.966666638851166,0.0416534915566444,0.104410365223885,1,718,0.353013843297958,1.41205537319183,38.7451248168945,241.171295166016,1501.18481445312,0.0705128237605095,0,0,0,0,0.0942028984427452,0.469026535749435,0.194690272212029,0.391025632619858,0.384855717420578,0.106194689869881,0.0277777779847383,0,0.0166666675359011,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82716638746206e-05,0,0,0,0,-0.68186342716217,1,1,1,0,c(8.26000022888184, 45.7299995422363),0.44138365983963,"novara",0.0209413897246122,0.448085146024823
"agnone","isernia","campobasso","abruzzi",0,1,0.19704432785511,0.19704432785511,0.941312372684479,0,0,0,0.0361071936786175,NA,1,0,0,0,0.610837459564209,0.00970425177365541,0,-1.05090260505676,9.11975860595703,0.158419087529182,9.431321144104,790,1385,0.000564174901228398,0,1,0.26503574848175,0.136810019612312,0.200218811631203,0.0100457528606057,0,0.0741088166832924,0.0208724197000265,0.534273624420166,0.0147205097600818,0.0550029836595058,1,179,1.57109189033508,7.21720361709595,83.1699981689453,758.490295410156,6917.24853515625,NA,0,0,0,0,0.0394088663160801,0.941312372684479,0.0041589648462832,NA,0.152709364891052,0.0448243990540504,0.0459802523255348,0.0203102957457304,0.0349788442254066,0.000564174901228398,0,1,0,0,0,0,0,0,0,0,0,0,0.000136769187520258,0,0,1,0,2.2116265296936,0,0,1,0,c(14.3800001144409, 41.810001373291),0.401845768094063,"campobasso",0.19704432785511,0.744268044829369
"agnosine","salo","brescia","lombardia",0,0,0.105319149792194,0.105319149792194,0.329341322183609,0,0,0,0.0237580984830856,NA,1,0.048740416765213,0.0444444455206394,0,0.0159574467688799,0.0299401190131903,0,-0.97526478767395,7.02908754348755,0.157661646604538,7.22620916366577,467,1001,0,0,1,0.152738600969315,0.108105957508087,0.182250395417213,0.0091125201433897,0,0.039355993270874,0.012522361241281,0.881209492683411,0.0182250402867794,0.065372422337532,0,719,1.38946783542633,7.64207315444946,49.408073425293,347.293670654297,2441.15747070312,0.394444435834885,0,0,0,0,0.71276593208313,0.329341322183609,0.604790389537811,0.25555557012558,0.128723412752151,0.0359281450510025,0.0431965440511703,0.0151187907904387,0.0215982720255852,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000171235311427154,0,0,1,0,-0.420138031244278,1,1,1,0,c(10.3699998855591, 45.6500015258789),0.260844558477402,"brescia",0.105319149792194,0.224022172391415
"agordo","belluno","belluno","veneto",0.285877645015717,0,0.0407756827771664,NA,0.659740269184113,0,0,0,0.0213154684752226,NA,1,0.0279720276594162,0.227272734045982,1,0.505300343036652,0.114285714924335,0,0.376404911279678,8.15994644165039,0.132647231221199,7.83755445480347,611,2868,0.00121802685316652,1,1,0.317837834358215,0.179967626929283,0.0980601832270622,0.000610966875683516,0,0.0569755062460899,0.014909477904439,0.928745448589325,0.0119138536974788,0.0484191253781319,1,720,0.866325914859772,9.09642219543457,66.5847244262695,543.327819824219,4433.52587890625,0.152892559766769,0,0,0,0,0.0742049440741539,0.659740269184113,0.202597409486771,0.619834721088409,0.379719018936157,0.00779220787808299,0.0341047495603561,0.00913520064204931,0.0194884296506643,0.00121802685316652,0,1,0.539736986160278,1,0,0,0,0,0,0.285877645015717,0,0,8.7668355263304e-05,0,0,1,0,0.433488517999649,1,1,1,0,c(12.0500001907349, 46.2700004577637),0.497805461287498,"belluno",0.0407756827771664,0.618964586406946
"agra","varese","como","lombardia",0,0,0.0421599373221397,NA,0.525252521038055,0,0,0,0.0470085479319096,NA,0.729938387870789,0.204379558563232,0.411764711141586,0,0.301886796951294,0.161616161465645,0,-0.350140243768692,6.58892631530762,0.132049515843391,6.19644403457642,675,740,0,0,1,0.254373610019684,0.156290948390961,0.179726034402847,0.00109589041676372,0,0.1760563403368,0.017605634406209,0.948717951774597,0.0268493145704269,0.0739726051688194,1,719,1.50308132171631,9.01848793029785,43.4139518737793,286.051330566406,1884.77099609375,0.327731102705002,0,0,0,0,0.490566045045853,0.525252521038055,0.30303031206131,0.260504215955734,0.165387243032455,0,0.0683760717511177,0.021367521956563,0.042735043913126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219872948946431,0,0,1,0,-0.472338616847992,1,1,1,0,c(8.78999996185303, 46.0299987792969),0.410664558410645,"como",0.0421599373221397,0.483092583715916
"agrano","pallanza","novara","piemonte",0,0,0.0350292325019836,NA,0.603960394859314,0,0,0,0.0353982299566269,NA,0.657660067081451,0.574999988079071,0.540000021457672,0,0.391999989748001,0.28712871670723,0,-0.131902813911438,6.44094657897949,0.137161090970039,6.91274261474609,295,1400,0,0,1,0.270783513784409,0.170546725392342,0.0917399376630783,0.00358630274422467,0,0.00732600735500455,0.00366300367750227,0.946902632713318,0.0303100422024727,0.0851457640528679,1,718,0.100140199065208,1.70238327980042,41.4857940673828,267.207763671875,1721.07104492188,0.153333336114883,0,0,0,0,0.184000000357628,0.603960394859314,0.0693069323897362,0.306666672229767,0.388970762491226,0.0396039597690105,0.0619469024240971,0.00884955748915672,0.0265486724674702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475714739877731,0,0,0,0,-0.389210432767868,1,1,1,0,c(8.40999984741211, 45.8499984741211),0.44133023917675,"novara",0.0350292325019836,0.56893116235733
"agratebrianza","monza","milano","lombardia",0,0,0.0163904316723347,NA,0.159378036856651,0,0,0,0.0342886373400688,NA,0.832138299942017,0.0113309919834137,0.17447917163372,0,0.290116906166077,0.283770650625229,0,-0.753965020179749,8.47532939910889,0.196454644203186,7.03262424468994,162,171,0.00102354143746197,0,1,0.178350180387497,0.120650887489319,0.113910712301731,0.0464487113058567,0,0.195002049207687,0.0200737398117781,0.930399179458618,0.0211436711251736,0.11520367115736,0,721,0.500289618968964,2.84375166893005,71.8312072753906,608.793151855469,5159.72265625,0.825520813465118,0,0,0,0,0.639744937419891,0.158406212925911,0.544217705726624,0,0.0537477172911167,0.00485908659175038,0.0429887399077415,0.013306038454175,0.033776868134737,0.00102354143746197,0,1,0,0,0,0,0,0,0,0,0,1,9.89087056950666e-05,0,0,1,0,-1.19494450092316,1,1,1,0,c(9.35000038146973, 45.5699996948242),0.299001067876816,"milano",0.0163904316723347,0.142987605184317
