"comune1921","circondario1921","provincia1921","regione1921","fascist_violence","fascist_branch","fascist1921_vv","fascist1921restr","fascist1924_vv","deportations_d","depo_pop_cap1","large_donors","foots_pop6m","excess_mf1918","rain1919","psu1913_vv","psu1919_vv","psu1920d","psu1921_vv","psu1924_vv","strike_agr_1920","z_red_scare_index","lpop1911","sh_pop_1911_be6","larea","centre_alt","max_alt","ard_vol_pop6m","army_suppliers_d","cruent_d","veterans74_95","veterans96_00","dlab","shcrop","landlord_ass","ind_workers","ind_firms","literacy","elites","bourgeoisie","ownfarm_lots1885","nazi_occ_duration","viol_crimes1874","crime1874","lpop2","lpop3","lpop4","ppi1919_vv","fascist1919_vv","nationalist1919_vv","pnf1921_vv","pnf1921_d","ppi1921_vv","off_fascist1924_vv","ppi1924_vv","traditional1919_vv","traditional1921_vv","traditional1924_vv","casualties_pop6m","draft_foots_pop6m","draftres_foots_pop6m","arditi_pop6m","volunt_pop6m","ard_vol_d","ass_memb1900s_pop","ass1900s_d","agrstrike1913_4","indstrike1913_4","agrstrikers1913_4","indstrikers1913_4","fascist_murders","political_violence","other_violence","mlarge1885","jewish_pop1911","monuments1921d","monuments1921_pop","volunteers1866d","volunteers1866_pop","z_fascism_index","no_south","psu_cand1913","salo","KZ","veterans","province_fe","fascist_spread_21","fascist_spread_24","COD_REG","PRO_COM","cod_istat","idcl","latitude","longitude","trepublics","instability","tcomrep","tmarrep","tcomrep_s","tcomrep_a","tmarrep_s","tmarrep_a","samestory","fc","pg","pd","sc","institutions","mutualhelp","organdonation","turnout","turnout_ref","costal","nearsea","sea_distance100","dist_river100","alt_com100","rug_med100","CaloricSuitpre15nr100","lnpop1000","dist_romanrd100","dist_bishop1000Km_GSZ100","freecity","comune_lega_lombarda_allnord","lmeand_communal","ldistCapital_indeponly0","ldistCapital_indeponly_rp0","d_border","ncent_border","panel","pop_com","avg_gapIMU_1218","prov_name_110","cod_reg","regione","sh_surnames_com","sh_surnames_mar","podcom","podmar","podcom_s","podcom_a","podmar_s","podmar_a","romprov117ad","romprov117ad_1","romprov117ad_2","romprov117ad_3","romprov117ad_4","romprov117ad_5","romprov117ad_6","romprov117ad_7","Polity1000","Polity1000_1","Polity1000_2","Polity1000_3","Polity1000_4","Polity1000_5","Polity1000_6","Polity1000_7","Polity1000_8","locationsBOFEVE","stat","stat_ass","dlf_1926","ln_assmemb","stat_p1000","ln_stat_p1000"
"crocettatrevigiana","treviso","treviso","veneto",0,0,0.0284407399594784,NA,0.34762978553772,0,0,0,0.0109837632626295,NA,0.936009287834167,0,0.0414414405822754,1,0.0884861424565315,0.064334087073803,0,0.0601476319134235,8.60831260681152,0.167610004544258,7.87777614593506,151,324,0,1,1,0.255835086107254,0.146389752626419,0.147512406110764,0.0331902913749218,0,0.765417635440826,0.0109289614483714,0.842884421348572,0.0200482774525881,0.0906530767679214,1,721,1.32510161399841,98.1779861450195,74.1030426025391,637.902160644531,5491.26123046875,0,0,0,0,0,0.313432842493057,0.34762978553772,0.181715577840805,0.958558559417725,0.138936653733253,0.00790067762136459,0.0181470867246389,0.00764087866991758,0.0109837632626295,0,0,0,0,0,0,1,0,0.653784871101379,0,0,0,0,0.000242280613747425,0,0,1,0,-0.830042600631714,1,0,1,0,0.402224838733673,"treviso",0.0284407399594784,0.319189045578241,5,26025,5026025,239203,45.7917175292969,12.0417175292969,4.65000009536743,12,0.17,4.48,0,0.170000001788139,0,4.48000001907349,1073,70.0044174194336,0.209845900535583,6.01590824127197,7.38763523101807,0,0.700648069381714,0,88.4465179443359,46.100170135498,0,0,0.445902824401855,0.0529699996113777,1.46000003814697,0.823356330394745,24.5677089691162,-2.99573230743408,0.0481550991535187,0.225030064582825,0,0,5.34782218933105,4.19302368164062,3.81026196479797,0,0,1,5917.85714285714,0.220443159341812,"Treviso",5,"VENETO",0,0.123152710497379,0.165553405880928,0.398855328559875,0,0.165553405880928,0,0.398855328559875,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,NA,0,NA
"crodo","domodossola","novara","piemonte",0,0,0.0535686314105988,NA,0.934911251068115,0,0,0,0.0266666673123837,NA,0.748755276203156,0.112100653350353,0.0459183678030968,0,0.095744676887989,0.029585799202323,0,-0.972756385803223,6.60665035247803,0.116216212511063,7.8312201499939,508,2906,0,0,1,0.270783513784409,0.170528933405876,0.127775266766548,0.00317172636277974,0,0.0500000007450581,0.0323529429733753,0.899999976158142,0.0172179434448481,0.0888083428144455,1,718,1.67539262771606,4.81675386428833,43.6478271484375,288.365936279297,1905.13293457031,0.158163264393806,0,0,0,0,0.292553186416626,0.928994119167328,0.00591715984046459,0.795918345451355,0.558133482933044,0.0295857973396778,0.0566666685044765,0.0133333336561918,0.0266666673123837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217040069401264,0,0,0,0,0.237200990319252,1,1,1,0,0.441312447190285,"novara",0.0535686314105988,0.881342619657516,1,103026,1103026,242855,46.2084045410156,8.29171752929688,1.70000004768372,15,1.7,0,0,1.70000004768372,0,0,107,72.6826171875,0,5.73435497283936,7.23873615264893,0,0,0,87.6645202636719,41.227855682373,0,0,2.07262992858887,0.203229010105133,5.05000019073486,7.19729900360107,10.6940717697144,-2.99573230743408,0.189817100763321,0.777260065078735,0,0,5.69593381881714,4.68299198150635,5.51780557632446,1,4.61999988555908,1,1466.42857142857,0.168656066060066,"Verbano-Cusio-Ossola",1,"PIEMONTE",0.931677043437958,0,1.63897800445557,0,0,1.63897800445557,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"crosa","biella","novara","piemonte",0,0,0.0741332098841667,0.0741332098841667,0.403669714927673,0,0,0,0.0351758785545826,NA,0.566900074481964,0.473684221506119,0.661016941070557,0,0.613138675689697,0.412844032049179,0,0.0740500167012215,6.17586708068848,0.120582118630409,4.54329490661621,400,430,0,0,1,0.309135109186172,0.140665322542191,0.0700832232832909,0.0169633254408836,0,0,0,0.989949762821198,0.0285509489476681,0.112730458378792,1,717,0.455062568187714,2.27531290054321,38.1413345336914,235.555816650391,1454.76135253906,0.0254237279295921,0,0,0,0,0.0218978095799685,0.39449542760849,0.055045872926712,0.313559323549271,0.290830284357071,0.128440365195274,0.05527638271451,0.0100502511486411,0.0351758785545826,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000889513699803501,0,0,1,0,-0.481160402297974,1,1,1,0,0.449800431728363,"novara",0.0741332098841667,0.329536505043507,1,96022,1096022,237701,45.625,8.20840454101562,1.8400000333786,20,1.84,0,0,1.8400000333786,0,0,312,57.2271919250488,0,4.43654775619507,9.84939765930176,0,0,0,89.2363739013672,49.7795181274414,0,0,1.40290999412537,0.251360595226288,4.19999980926514,0.833372473716736,27.1077537536621,-2.99573230743408,0.224450707435608,0.112717933952808,0,0,5.56963682174683,4.36304903030396,5.29830026626587,0,0,1,339,0.153935804963112,"Biella",1,"PIEMONTE",0,0,1.77556145191193,0,0,1.77556145191193,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"crosara","vicenza","vicenza","veneto",0,0,0.0110091743990779,0.0110091743990779,0.614457845687866,0,0,0,0.0370370373129845,NA,1,0,0.564676642417908,0,0.168807342648506,0.162650600075722,0,-0.089906856417656,7.96554565429688,0.189583331346512,6.94889736175537,417,750,0,0,1,0.308695554733276,0.169944509863853,0.152611687779427,0.020445954054594,0,0.0101325018331409,0.00467653945088387,0.840155959129333,0.0263096988201141,0.106627576053143,1,720,0.952907919883728,3.65793681144714,63.4499168395996,505.413208007812,4025.89208984375,0.241293534636497,0,0,0.0110091743990779,1,0.655045866966248,0.614457845687866,0.210843369364738,0.194029852747917,0.165137618780136,0.00602409616112709,0.0692007765173912,0.0146198831498623,0.034113060683012,0,0,0,0,0,0,0,0,0,0,0.347222208976746,0.347222208976746,0,0.000181015129783191,0,0,0,0,-0.509757101535797,1,0,1,0,0.47864006459713,"vicenza",0.0110091743990779,0.603448671288788,5,24057,5024057,239198,45.7084045410156,11.625,5.05999994277954,15,1.2,3.86,0.29,0.910000026226044,0,3.85999989509583,1081,59.7838668823242,2.9743161201477,6.31716346740723,5.07380056381226,0,0.155666247010231,1,91.4850692749023,51.8031730651855,0,0,0.616460800170898,0.272862404584885,1.02999997138977,2.38789892196655,24.1657409667969,-2.99573230743408,0.0682254955172539,0.247800350189209,0,0,5.28811120986938,4.45080947875977,4.21155261993408,0,0,1,13570.4285714286,0.201706811785698,"Vicenza",5,"VENETO",0.13846580684185,0.0830794796347618,1.11303961277008,0.347148180007935,0.282896965742111,0.830142617225647,0,0.347148180007935,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,1,1,0,NA,0.000347222194039278,-7.96554565429688
"crosiodellavalle","varese","como","lombardia",0,0,0.0339605249464512,NA,0.715753436088562,0,0,0,0.0578512400388718,NA,0.619087815284729,0.197183087468147,0.73099410533905,1,0.721362233161926,0.19178082048893,0,1.23366379737854,5.68357992172241,0.156462579965591,5.00394630432129,322,349,0,0,1,0.254373610019684,0.156339257955551,0.105573453009129,0.0505075044929981,0,0,0,0.991735517978668,0.044551145285368,0.121679939329624,1,719,1.07310092449188,4.22736740112305,32.3030815124512,183.597137451172,1043.48901367188,0.125730991363525,0,0,0,0,0.111455105245113,0.715753436088562,0.0753424614667892,0.14327484369278,0.13322214782238,0.0136986300349236,0.0661156997084618,0.0247933883219957,0.0413223132491112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219872948946431,0,0,1,0,-0.219445124268532,1,1,1,0,0.410712867975235,"como",0.0339605249464512,0.681792911142111,3,12124,3012124,238434,45.7084045410156,8.79171752929688,3.13000011444092,28,3.13,0,3,0.129999995231628,0,0,779,77.8028564453125,0,6.43615627288818,5.26226806640625,0,0.34193879365921,0,92.2270736694336,41.9102897644043,0,0,1.48579800128937,0.0723933055996895,3.92000007629395,0.807073831558228,27.8759689331055,-2.99573230743408,0.0212401002645493,0.243709534406662,0,0,5.4570369720459,4.28842735290527,5.23820447921753,1,0.0199999995529652,1,6146.14285714286,0.18342362344265,"Varese",3,"LOMBARDIA",0.696202576160431,0.253164559602737,3.05443668365479,0,2.92673397064209,0.127702698111534,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"crottadadda","cremona","cremona","lombardia",0,0,0.0954148173332214,NA,0.676300585269928,0,0,0,0.0411449000239372,NA,0.836431443691254,0.175097271800041,0.581314861774445,1,0.585714280605316,0.234104052186012,1,1.74809849262238,7.24992561340332,0.176846593618393,7.17395830154419,52,59,0,0,1,0.246758565306664,0.143176972866058,0.475303649902344,0.000809716584626585,0,0.102040819823742,0.00874635577201843,0.656529545783997,0.0234817806631327,0.0774628892540932,0,718,0.373103380203247,4.14559316635132,52.5614204406738,381.06640625,2762.703125,0.332179933786392,0,0,0,0,0.114285714924335,0.667630076408386,0.0606936402618885,0.086505189538002,0.204585194587708,0.0202312134206295,0.0483005382120609,0.012522361241281,0.039355993270874,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000165839155670255,0,0,1,0,0.0691541507840157,1,1,1,0,0.389935538172722,"cremona",0.0954148173332214,0.580885767936707,3,98033,3098033,233310,45.125,9.875,2.72000002861023,31,2.71,0.01,2.68,0.0299999993294477,0,0.00999999977648258,486,63.9593925476074,0,2.95467329025269,26.3333301544189,0,0,0,96.347412109375,49.0721626281738,0,0,1.02549600601196,0.00220025912858546,0.449999988079071,0.05623359978199,25.7428321838379,-2.99573230743408,0.0460625998675823,0.137803837656975,0,0,5.03510570526123,2.52171754837036,5.2744836807251,0,0,1,63.2857142857143,0.22419174015522,"Lodi",3,"LOMBARDIA",4.34782600402832,0,2.63845086097717,0.00013513513840735,2.6096670627594,0.0287837851792574,0,0.00013513513840735,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"crova","vercelli","novara","piemonte",0,0,0.0579154342412949,0.0579154342412949,0.390410959720612,0,0,0,0.0392464660108089,NA,0.474869042634964,0.744927525520325,0.762711882591248,0,0.703797459602356,0.489726036787033,0,0.247119709849358,7.3078727722168,0.114611260592937,7.23345518112183,167,171,0,0,1,0.309135109186172,0.140515267848969,0.369510769844055,0.000768074824009091,1,0,0,0.836734712123871,0.0332943722605705,0.100283853709698,0,718,0.0773275569081306,2.08784413337708,53.4050025939941,390.276977539062,2852.09448242188,0.132768362760544,0,0,0,0,0.0506329126656055,0.390410959720612,0.0650684908032417,0.10451977699995,0.187654182314873,0.0547945201396942,0.0486656203866005,0.0125588700175285,0.0376766100525856,0,0,0,0.0502680949866772,1,0,0,0,0,0,0,0,1,0.00113439245615155,0,0,0,0,-0.594557881355286,1,1,1,0,0.449650377035141,"novara",0.0579154342412949,0.332495525479317,1,2052,1002052,234762,45.2917175292969,8.20840454101562,1.27999997138977,18,1.28,0,0,1.27999997138977,0,0,226,61.0229797363281,0,4.66086530685425,6.59860706329346,0,0,0,91.7204895019531,53.9189147949219,0,0,1.09645104408264,0.124047100543976,1.66999995708466,0.0594599582254887,25.9297065734863,-2.99573230743408,0.0676212012767792,0.1346475481987,0,0,5.50241184234619,4.27606105804443,5.15320825576782,0,0,1,427.142857142857,0.174646928906441,"Vercelli",1,"PIEMONTE",1.5151515007019,1.5151515007019,1.24323093891144,0,0,1.24323093891144,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,-2.99038469762576,0,NA
"crusinallo","pallanza","novara","piemonte",0,0,0.0209015868604183,NA,0.496240615844727,0,0,0,0.0164083857089281,NA,0.658849060535431,0.844497621059418,0.85662430524826,1,0.724738657474518,0.42481204867363,0,1.44746780395508,7.89394521713257,0.131667286157608,6.19031524658203,295,1400,0.000911577022634447,1,1,0.270783513784409,0.170404300093651,0.0917399376630783,0.00358630274422467,0,1.75237345695496,0.0308544300496578,0.928896963596344,0.0303100422024727,0.0851457640528679,1,718,0.100140199065208,1.70238327980042,62.3143692016602,491.906219482422,3883.08081054688,0.0399274043738842,0,0,0,0,0.0365853682160378,0.494360893964767,0.0526315793395042,0.103448271751404,0.217774361371994,0.0263157915323973,0.0346399284899235,0.0118505014106631,0.0164083857089281,0.000911577022634447,0,1,0.0511003360152245,1,0,0,0,0,0,0,0,0,0.000475714739877731,0,0,0,0,-0.63927960395813,1,1,1,0,0.441187813878059,"novara",0.0209015868604183,0.475339028984308,1,103032,1103032,239885,45.875,8.375,1.8400000333786,22,1.84,0,0,1.8400000333786,0,0,330,71.8918914794922,0,3.15836763381958,34.5073165893555,0,4.90196084976196,0,94.4496459960938,52.3341522216797,0,0,1.69529008865356,0.214919909834862,6.01999998092651,5.86926460266113,23.1115264892578,-2.99573230743408,0.313266515731812,0.452187061309814,0,0,5.59320974349976,4.35761165618896,5.37388610839844,0,0,1,201.857142857143,0.168656066060066,"Verbano-Cusio-Ossola",1,"PIEMONTE",1.69491529464722,0,1.77556145191193,0,0,1.77556145191193,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,-2.9739642061537,0,NA
"cuassoalmonte","varese","como","lombardia",0,0,0.0464306846261024,NA,0.719858169555664,0,0,0,0.0448028668761253,NA,0.756964385509491,0.120331950485706,0.449838191270828,1,0.363265305757523,0.113475173711777,0,0.755178272724152,7.35564088821411,0.169329077005386,7.42237377166748,532,1129,0,0,1,0.254373610019684,0.156200364232063,0.0820770487189293,0.00554052321240306,0,0.0985507220029831,0.0101449275389314,0.942652344703674,0.0282180123031139,0.0909032374620438,1,719,0.622559309005737,3.73535561561584,54.1054534912109,397.980285644531,2927.40014648438,0.307443380355835,0,0,0,0,0.408163279294968,0.719858169555664,0.145390063524246,0.242718443274498,0.182140737771988,0.0141843967139721,0.0555555559694767,0.0107526881620288,0.041218638420105,0,0,0,0.120137602090836,1,0,0,0,0,0,0,0,0,0.000219872948946431,1,0.638977646827698,0,0.638977646827698,-0.141832157969475,1,1,1,0,0.410573974251747,"como",0.0464306846261024,0.673427484929562,3,12011,3012011,239891,45.875,8.875,2.14000010490417,27,2.14,0,2.14,0,0,0,782,75.9680480957031,0,6.13810157775879,4.1577205657959,0,0,0,88.041618347168,39.7380790710449,0,0,1.65307402610779,0.213605895638466,3.5,4.07418966293335,25.4634552001953,-2.99573230743408,0.118830591440201,0.178815886378288,0,0,5.49195098876953,NA,NA,1,0.150000005960464,1,2498.42857142857,0.18342362344265,"Varese",3,"LOMBARDIA",0.524934411048889,0,2.07619953155518,0,2.07619953155518,0,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,-2.11911750904984,0,NA
"cuccaromonferrato","casalemonferrato","alessandria","piemonte",0,0,0.0177994649857283,NA,0.278169006109238,0,0,0,0.050104383379221,NA,0.643863618373871,0,0.564024388790131,0,0.408099681138992,0.225352108478546,3,2.21648287773132,7.03526878356934,0.151408448815346,6.30809831619263,230,289,0,0,1,0.262133926153183,0.140317872166634,0.127969428896904,0.0427487678825855,0,0.00705467350780964,0.00352733675390482,0.912317335605621,0.0342765375971794,0.0671133548021317,1,721,0.409031420946121,2.9450261592865,49.4950065612793,348.210662841797,2449.75561523438,0.314024388790131,0,0,0,0,0.510903418064117,0.25704225897789,0.362676054239273,0.0335365831851959,0.0631974190473557,0.133802816271782,0.0542797483503819,0.0271398741751909,0.0480167008936405,0,0,0,0.156690135598183,1,0,0,0,0,0,0,0,1,0.0019429475069046,0,0,0,0,-1.00003254413605,1,0,1,0,0.402451798319817,"alessandria",0.0177994649857283,0.260369541123509,1,6064,1006064,231847,44.9584045410156,8.45840454101562,4.53000020980835,42,4.53,0,1.27,3.25999999046326,0,0,28,64.2746887207031,0,4.15169620513916,16.7122898101807,0,0,0,91.5205154418945,57.9276313781738,0,0,0.687788486480713,0.06317950040102,2.3199999332428,1.02736163139343,25.4562377929688,-2.5184919834137,0.0565268024802208,0.129788398742676,0,0,5.38408422470093,4.49886178970337,4.90922594070435,1,1.4099999666214,1,353.142857142857,0.178762704133987,"Alessandria",1,"PIEMONTE",0,0,4.24257946014404,0,1.21931183338165,3.02326774597168,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,-1.85348508247477,0,NA
"cucciago","como","como","lombardia",0,0,0.0645905435085297,0.0645905435085297,0.167613640427589,0,0,0,0.0587219335138798,NA,0.779307663440704,0.354838699102402,0.601823687553406,1,0,0.56534093618393,0,1.01383495330811,7.20711898803711,0.147516682744026,6.2519040107727,349,370,0.00172711571212858,0,1,0.253219872713089,0.154382333159447,0.116966679692268,0.0875526592135429,0,0.407514452934265,0.0462427735328674,0.854922294616699,0.0243584848940372,0.0953657627105713,0,719,0.226287007331848,1.73486709594727,51.9425659179688,374.356231689453,2698.03002929688,0.331306993961334,0,0,0,0,0.771241843700409,0.161931812763214,0.25,0.0668693035840988,0.164167627692223,0.0113636367022991,0.0673575103282928,0.024179620668292,0.0569948181509972,0.00172711571212858,0,1,0,0,0,0,0,0,0,0,0,1,0.000231704019824974,0,0,1,0,-0.906955182552338,1,1,1,0,0.407602205872536,"como",0.0645905435085297,0.10302309691906,3,13084,3013084,238438,45.7084045410156,9.04171752929688,3.07999992370605,25,3.08,0,3.08,0,0,0,806,74.5501174926758,1.4727269411087,5.8116340637207,6.71700477600098,0,0,0,91.9685363769531,46.1116065979004,0,0,1.5002920627594,0.205231890082359,3.49000000953674,0.562326431274414,27.9150638580322,-2.99573230743408,0.0171031001955271,0.0622646883130074,0,0,5.3858437538147,NA,NA,1,1.10000002384186,1,3328.71428571429,0.181944042444229,"Como",3,"LOMBARDIA",0.603136301040649,0,3.00546836853027,0,3.00546836853027,0,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"cuceglio","ivrea","torino","piemonte",0,0,NA,NA,0.711442768573761,0,0,0,0.018711019307375,NA,0.571616768836975,0.0755555555224419,0.344827592372894,0,NA,0.0547263696789742,0,-0.464057266712189,6.99485015869141,0.103574700653553,6.53233432769775,375,501,0,0,1,0.206026747822762,0.129896610975266,0.105707630515099,0.00334886438213289,0,0.0185873601585627,0.00371747207827866,0.950103938579559,0.0127402450889349,0.0569306910037994,0,720,0.714540898799896,4.16815519332886,48.9279289245605,342.243530273438,2393.94213867188,0.129310339689255,0.293103456497192,0,NA,NA,NA,0.711442768573761,0.00497512426227331,0.232758611440659,NA,0.228855714201927,0.0270270276814699,0.00415800418704748,0.0166320167481899,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000198887471924536,0,0,0,0,-0.170849949121475,1,1,1,0,0.335923358798027,"torino",NA,NA,1,1096,1001096,235499,45.375,7.79171752929688,0,9,0,0,0,0,0,0,215,61.7852668762207,0,4.98546457290649,12.9704627990723,0,0,0,90.5673065185547,52.2821006774902,0,0,1.28555297851562,0.218235090374947,3.75,0.952861249446869,26.0090007781982,-2.99573230743408,0.0397190004587173,0.122926890850067,0,0,5.62488317489624,NA,NA,0,0,1,998.428571428571,0.247522741556168,"Torino",1,"PIEMONTE",0.3125,0.3125,0,0,0,0,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"cuggiono","abbiategrasso","milano","lombardia",0,0,0.0587064661085606,NA,0.353246748447418,0,0,0,0.0185286104679108,NA,0.736430644989014,0.577746093273163,0.447499990463257,0,0.38356164097786,0.41818180680275,0,-0.289324104785919,8.47699642181396,0.141369983553886,7.29709100723267,157,168,0,0,1,0.178350180387497,0.120902672410011,0.129177361726761,0.0831708535552025,0,0.438181817531586,0.0354545451700687,0.784741163253784,0.0165726020932198,0.104121774435043,0,721,1.53428161144257,3.67588305473328,71.8594665527344,609.152465820312,5163.783203125,0.282499998807907,0,0,0,0,0.434931516647339,0.349350661039352,0.164935067296028,0.170000001788139,0.122800379991531,0.0285714268684387,0.0223433244973421,0.0119891008362174,0.0168937332928181,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44585031497991e-06,0,0,1,0,-0.64850777387619,1,1,1,0,0.299252852797508,"milano",0.0587064661085606,0.294540282338858,3,15096,3015096,236992,45.4584045410156,8.79171752929688,3.13000011444092,30,3.13,0,3,0.129999995231628,0,0,716,77.4641647338867,3.4232497215271,6.4591646194458,8.02584362030029,0,0,0,94.4003372192383,52.2632789611816,0,0,1.22504603862762,0.00308289565145969,1.57000005245209,0.195948004722595,27.2683715820312,-2.99573230743408,0.00739940581843257,0.160641297698021,0,0,5.40817356109619,4.04035139083862,5.15296649932861,1,0.689999997615814,1,8008,0.236438870429993,"Milano",3,"LOMBARDIA",0.842105209827423,0.126315787434578,3.05443668365479,0,2.92673397064209,0.127702698111534,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"cugliate","varese","como","lombardia",0,0,0.0772793292999268,NA,0.54225355386734,0,0,0,0.02562708966434,NA,0.734074115753174,0.459627330303192,0.316831678152084,0,0.510869562625885,0.133802816271782,0,-0.511702179908752,6.64118194580078,0.167101830244064,6.14846849441528,536,1129,0,0,1,0.254373610019684,0.15632152557373,0.0820770487189293,0.00554052321240306,0,0.00348432059399784,0.00348432059399784,0.962616801261902,0.0282180123031139,0.0909032374620438,1,719,0.749063670635223,2.74656677246094,44.105297088623,292.911315917969,1945.27722167969,0.247524753212929,0,0,0,0,0.108695648610592,0.54225355386734,0.295774668455124,0.435643553733826,0.303155452013016,0.0140845067799091,0.0511064901947975,0.0116083975881338,0.02562708966434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219872948946431,1,1.30548298358917,0,1.30548298358917,-0.245199933648109,1,1,1,0,0.410695135593414,"como",0.0772793292999268,0.464974224567413,3,12059,3012059,240616,45.9584045410156,8.79171752929688,2.30999994277954,23,2.31,0,2.31,0,0,0,777,72.5765838623047,0,6.21103382110596,5.30023574829102,0,0,0,88.6139602661133,39.1152000427246,0,0,1.71211194992065,0.224019706249237,5.15999984741211,3.95025086402893,25.2989845275879,-2.99573230743408,0.199825704097748,0.278199434280396,0,0,5.53432607650757,NA,NA,1,0.349999994039536,1,3050.14285714286,0.18342362344265,"Varese",3,"LOMBARDIA",0.11389522254467,0.11389522254467,2.24729609489441,0,2.24729609489441,0,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"cuglieri","oristano","cagliari","sardegna",0,0,0,0,0.479657381772995,0,0,0,0.0378992967307568,NA,0.692283451557159,0,0.0269178990274668,0,0.0301659125834703,0.00214132759720087,0,-1.00509238243103,8.44139194488525,0.123840346932411,9.37543106079102,479,1026,0,0,1,0.145492002367973,0.117834970355034,0.295781970024109,0.11265405267477,0,0.0620945319533348,0.0176088977605104,0.572820782661438,0.0472140237689018,0.0475611872971058,1,132,3.8499927520752,12.6907176971436,71.2570953369141,601.509094238281,5077.57421875,0.114401072263718,0,0,0,0,0.0527903474867344,0.479657381772995,0.0107066379860044,0.314939439296722,0.619909524917603,0.102783724665642,0.0465619936585426,0.01570113748312,0.0357336215674877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222142232814804,0,0,0,0,-0.784633100032806,0,0,0,0,0.263326972723007,"cagliari",0,0.479657381772995,20,95019,20095019,193468,40.0417175292969,8.45840454101562,2.71000003814697,10,0,2.71,0,0,0,2.71000003814697,511,73.6089096069336,0,5.38907957077026,11.7014932632446,0,0,0,80.6151275634766,46.3281669616699,1,0,0,2.82423043251038,4.82999992370605,1.60648441314697,19.6177520751953,-2.99573230743408,0.0128020998090506,0.254407614469528,0,0,6.24908781051636,6.08251333236694,6.0584716796875,0,0,1,2982,0.367333561182022,"Oristano",20,"SARDEGNA",0.0757575705647469,0.833333373069763,0,0.275679439306259,0,0,0,0.275679439306259,"SARDINIA ET CORSICA",0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA
